0,250,50,10,0,100,4,0,12.53,1
1,250,50,10,0,100,4,1,17.25,1
2,250,50,10,0,100,4,2,21.99,1
3,250,50,10,0,80,4,0,15.52,1
4,250,50,10,0,80,4,1,15.05,1
5,250,50,10,0,80,4,2,12.94,1
6,250,50,10,0,60,4,0,14.92,1
7,250,50,10,0,60,4,1,11.89,1
8,250,50,10,0,60,4,2,14.88,1
9,250,50,10,0,50,4,0,13.43,1
10,250,50,10,0,50,4,1,13.56,1
11,250,50,10,0,50,4,2,14.64,1
12,250,50,10,2,100,4,0,11.60,1
13,250,50,10,2,100,4,1,11.42,1
14,250,50,10,2,100,4,2,13.44,1
15,250,50,10,2,80,4,0,12.14,1
16,250,50,10,2,80,4,1,20.60,1
17,250,50,10,2,80,4,2,11.12,1
18,250,50,10,2,60,4,0,11.44,1
19,250,50,10,2,60,4,1,14.31,1
20,250,50,10,2,60,4,2,11.95,1
21,250,50,10,2,50,4,0,13.28,1
22,250,50,10,2,50,4,1,20.94,1
23,250,50,10,2,50,4,2,17.99,1
24,250,50,10,4,100,4,0,15.16,1
25,250,50,10,4,100,4,1,31.29,0
26,250,50,10,4,100,4,2,11.69,1
27,250,50,10,4,80,4,0,12.59,1
28,250,50,10,4,80,4,1,10.95,1
29,250,50,10,4,80,4,2,21.30,1
30,250,50,10,4,60,4,0,30.85,0
31,250,50,10,4,60,4,1,20.59,1
32,250,50,10,4,60,4,2,12.36,1
33,250,50,10,4,50,4,0,13.76,1
34,250,50,10,4,50,4,1,22.46,1
35,250,50,10,4,50,4,2,21.65,1
36,250,50,10,8,100,4,0,23.01,1
37,250,50,10,8,100,4,1,22.25,1
38,250,50,10,8,100,4,2,20.77,1
39,250,50,10,8,80,4,0,27.06,1
40,250,50,10,8,80,4,1,20.74,1
41,250,50,10,8,80,4,2,26.96,1
42,250,50,10,8,60,4,0,16.21,1
43,250,50,10,8,60,4,1,33.45,0
44,250,50,10,8,60,4,2,21.64,1
45,250,50,10,8,50,4,0,22.77,1
46,250,50,10,8,50,4,1,20.81,0
47,250,50,10,8,50,4,2,26.31,1
48,250,50,10,16,100,4,0,37.28,0
49,250,50,10,16,100,4,1,35.83,0
50,250,50,10,16,100,4,2,25.88,0
51,250,50,10,16,80,4,0,16.45,0
52,250,50,10,16,80,4,1,16.14,0
53,250,50,10,16,80,4,2,21.71,0
54,250,50,10,16,60,4,0,22.39,1
55,250,50,10,16,60,4,1,21.07,1
56,250,50,10,16,60,4,2,20.98,1
57,250,50,10,16,50,4,0,30.83,0
58,250,50,10,16,50,4,1,27.32,0
59,250,50,10,16,50,4,2,26.26,0
60,250,50,10,32,100,4,0,21.17,1
61,250,50,10,32,100,4,1,25.80,0
62,250,50,10,32,100,4,2,16.21,0
63,250,50,10,32,80,4,0,22.09,0
64,250,50,10,32,80,4,1,25.95,0
65,250,50,10,32,80,4,2,32.26,1
66,250,50,10,32,60,4,0,22.39,1
67,250,50,10,32,60,4,1,16.49,0
68,250,50,10,32,60,4,2,20.79,1
69,250,50,10,32,50,4,0,15.88,0
70,250,50,10,32,50,4,1,15.88,0
71,250,50,10,32,50,4,2,21.14,1
